uid,nces_school_id,school,nces_district_id,district_name,date,school_year,year,time,day_of_week,city,state,school_type,enrollment,killed,injured,casualties,shooting_type,age_shooter1,gender_shooter1,race_ethnicity_shooter1,shooter_relationship1,shooter_deceased1,deceased_notes1,age_shooter2,gender_shooter2,race_ethnicity_shooter2,shooter_relationship2,shooter_deceased2,deceased_notes2,white,black,hispanic,asian,american_indian_alaska_native,hawaiian_native_pacific_islander,two_or_more,resource_officer,weapon,weapon_source,lat,long,staffing,low_grade,high_grade,lunch,county,state_fips,county_fips,ulocale,School,Year,Date,Time,City,State,Killed,Injured,Longitude,Latitude,School.1,Year.1,Date.1,Time.1,City.1,State.1,Killed.1,Injured.1,Longitude.1,Latitude.1,School,Year,Date,Time,City,State,Killed,Injured,Longitude,Latitude
234,010243001035,Robert E. Lee High School,102430.0,Montgomery County,2/26/2019,2018-2019,2019,11:00 AM,Tuesday,Montgomery,Alabama,public,1514,0,1,1,targeted,16.0,m,b,student,0.0,,,,,,,,132.0,1253.0,90,20.0,2.0,0.0,17.0,0,.40-caliber handgun,stolen from neighbor,32.378702,-86.271649,82.5,9,12,941,Montgomery County,1,1101,12.0,Robert E. Lee High School,2019,2/26/2019,11:00 AM,Montgomery,Alabama,0,1,-86.271649,32.378702,Robert E. Lee High School,2019,2/26/2019,11:00 AM,Montgomery,Alabama,0,1,-86.271649,32.378702,Robert E. Lee High School,2019,2/26/2019,11:00 AM,Montgomery,Alabama,0,1,-86.271649,32.378702
233,201164001534,Highlands Elementary School,2011640.0,Shawnee Mission Pub Sch,3/1/2019,2018-2019,2019,1:30 PM,Friday,Mission,Kansas,public,321,0,0,0,indiscriminate,26.0,m,w,neighbor of school,0.0,,,,,,,,270.0,5.0,20,2.0,0.0,0.0,24.0,0,handgun,,39.0168,-94.6409,27.2,PK,6,48,Johnson County,20,20091,21.0,Highlands Elementary School,2019,3/1/2019,1:30 PM,Mission,Kansas,0,0,-94.6409,39.0168,Highlands Elementary School,2019,3/1/2019,1:30 PM,Mission,Kansas,0,0,-94.6409,39.0168,Highlands Elementary School,2019,3/1/2019,1:30 PM,Mission,Kansas,0,0,-94.6409,39.0168
235,010042000205,Blountsville Elementary School,100420.0,Blount County,3/22/2019,2018-2019,2019,12:30 PM,Friday,Blountsville,Alabama,public,632,0,1,1,accidental,72.0,m,w,substitute teacher,0.0,,,,,,,,516.0,4.0,110,0.0,2.0,0.0,0.0,0,Taurus .380 pistol,legally purchased by shooter,34.0847,-86.586,37.39,KG,6,425,Blount County,1,1009,42.0,Blountsville Elementary School,2019,3/22/2019,12:30 PM,Blountsville,Alabama,0,1,-86.586,34.0847,Blountsville Elementary School,2019,3/22/2019,12:30 PM,Blountsville,Alabama,0,1,-86.586,34.0847,Blountsville Elementary School,2019,3/22/2019,12:30 PM,Blountsville,Alabama,0,1,-86.586,34.0847
236,051182000899,Prescott High School,511820.0,Prescott School District,4/1/2019,2018-2019,2019,9:14 AM,Monday,Prescott,Arkansas,public,457,0,1,1,targeted,14.0,,,student,0.0,,,,,,,,246.0,182.0,21,4.0,4.0,0.0,0.0,0,handgun,,33.791237,-93.377376,42.07,7,12,310,Nevada County,5,5099,41.0,Prescott High School,2019,4/1/2019,9:14 AM,Prescott,Arkansas,0,1,-93.377376,33.791237,Prescott High School,2019,4/1/2019,9:14 AM,Prescott,Arkansas,0,1,-93.377376,33.791237,Prescott High School,2019,4/1/2019,9:14 AM,Prescott,Arkansas,0,1,-93.377376,33.791237
282,063384005261,New Joseph Bonnheim Community Charter School,633840.0,Sacramento City Unified,4/3/2019,2018-2019,2019,1:45 PM,Wednesday,Sacramento,California,public,370,0,0,0,unclear,,,,,,,,,,,,,38.0,38.0,194,17.0,2.0,1.0,17.0,0,,,38.5333,-121.4182,12.5,KG,6,253,Sacramento County,6,6067,11.0,New Joseph Bonnheim Community Charter School,2019,4/3/2019,1:45 PM,Sacramento,California,0,0,-121.4182,38.5333,New Joseph Bonnheim Community Charter School,2019,4/3/2019,1:45 PM,Sacramento,California,0,0,-121.4182,38.5333,New Joseph Bonnheim Community Charter School,2019,4/3/2019,1:45 PM,Sacramento,California,0,0,-121.4182,38.5333
237,120048000698,Saint Clair Evans Academy,1200480.0,Duval,4/3/2019,2018-2019,2019,11:00 AM,Wednesday,Jacksonville,Florida,public,380,0,0,0,unclear,,,,,,,,,,,,,5.0,367.0,3,0.0,0.0,0.0,5.0,0,,,30.371086,-81.695138,29.0,PK,5,336,Duval County,12,12031,11.0,Saint Clair Evans Academy,2019,4/3/2019,11:00 AM,Jacksonville,Florida,0,0,-81.695138,30.371086,Saint Clair Evans Academy,2019,4/3/2019,11:00 AM,Jacksonville,Florida,0,0,-81.695138,30.371086,Saint Clair Evans Academy,2019,4/3/2019,11:00 AM,Jacksonville,Florida,0,0,-81.695138,30.371086
283,260111708862,Flex High School,2601117.0,Flex High School Of Michigan,4/17/2019,2018-2019,2019,10:00 AM,Wednesday,Flint,Michigan,public,120,0,0,0,targeted,16.0,,,student,0.0,,,,,,,,9.0,106.0,2,0.0,0.0,0.0,3.0,0,,,43.059497,-83.73516,3.0,9,12,117,Genesee County,26,26049,13.0,Flex High School,2019,4/17/2019,10:00 AM,Flint,Michigan,0,0,-83.73516,43.059497,Flex High School,2019,4/17/2019,10:00 AM,Flint,Michigan,0,0,-83.73516,43.059497,Flex High School,2019,4/17/2019,10:00 AM,Flint,Michigan,0,0,-83.73516,43.059497
239,080345006493,STEM School Highlands Ranch,803450.0,Douglas County School District NO. Re 1,5/7/2019,2018-2019,2019,1:52 PM,Tuesday,Highlands Ranch,Colorado,public,1850,1,8,9,indiscriminate,16.0,m,w,student,0.0,,18.0,m,w,student,0.0,,1074.0,5.0,184,242.0,5.0,1.0,87.0,1,"Glock 21 .45-caliber semi-automatic pistol, Beretta M9 9mm semi-automatic pistol, Taurus Revolver and a Ruger 10/22 .22-caliber semi-automatic rifle",parent,39.5559,-104.9979,82.62,KG,12,89,Douglas County,8,8035,21.0,STEM School Highlands Ranch,2019,5/7/2019,1:52 PM,Highlands Ranch,Colorado,1,8,-104.9979,39.5559,STEM School Highlands Ranch,2019,5/7/2019,1:52 PM,Highlands Ranch,Colorado,1,8,-104.9979,39.5559,STEM School Highlands Ranch,2019,5/7/2019,1:52 PM,Highlands Ranch,Colorado,1,8,-104.9979,39.5559
243,,Menta Academy North,,,6/10/2019,2018-2019,2019,1:45 PM,Monday,Waukegan,Illinois,private,100,0,0,0,targeted,27.0,m,h,,0.0,,15.0,m,,,0.0,,,,,,,,,1,2 handguns,,42.35333175,-87.83950925,,PK,12,,,17,17097,,Menta Academy North,2019,6/10/2019,1:45 PM,Waukegan,Illinois,0,0,-87.83950925,42.35333175,Menta Academy North,2019,6/10/2019,1:45 PM,Waukegan,Illinois,0,0,-87.83950925,42.35333175,Menta Academy North,2019,6/10/2019,1:45 PM,Waukegan,Illinois,0,0,-87.83950925,42.35333175
245,110003000182,Hendley Elementary School,1100030.0,District Of Columbia Public Schools,6/12/2019,2018-2019,2019,4:20 PM,Wednesday,Washington,District of Columbia,public,379,0,0,0,unclear,,,,,,,,,,,,,0.0,378.0,0,1.0,0.0,0.0,0.0,0,,,38.828872,-76.999555,29.5,PK,5,,District of Columbia,11,11001,11.0,Hendley Elementary School,2019,6/12/2019,4:20 PM,Washington,District of Columbia,0,0,-76.999555,38.828872,Hendley Elementary School,2019,6/12/2019,4:20 PM,Washington,District of Columbia,0,0,-76.999555,38.828872,Hendley Elementary School,2019,6/12/2019,4:20 PM,Washington,District of Columbia,0,0,-76.999555,38.828872
244,010243002084,Blount Elementary School,102430.0,Montgomery County,8/8/2019,2019-2020,2019,7:26 AM,Thursday,Montgomery,Alabama,public,150,0,0,0,targeted,38.0,m,b,father of student,0.0,,,,,,,,150.0,116.0,25,121.0,1.0,0.0,12.0,0,pistol,,32.3106,-86.1324,25.0,KG,5,65,Montgomery County,1,1101,41.0,Blount Elementary School,2019,8/8/2019,7:26 AM,Montgomery,Alabama,0,0,-86.1324,32.3106,Blount Elementary School,2019,8/8/2019,7:26 AM,Montgomery,Alabama,0,0,-86.1324,32.3106,Blount Elementary School,2019,8/8/2019,7:26 AM,Montgomery,Alabama,0,0,-86.1324,32.3106
242,062271003087,Hollenbeck Middle School,622710.0,Los Angeles Unified,8/27/2019,2019-2020,2019,11:00 AM,Tuesday,Los Angeles,California,public,1023,0,1,1,unclear,,,,,,,,,,,,,11.0,4.0,999,4.0,3.0,1.0,1.0,0,,,34.036765,-118.212583,47.83,6,8,982,Los Angeles County,6,6037,11.0,Hollenbeck Middle School,2019,8/27/2019,11:00 AM,Los Angeles,California,0,1,-118.212583,34.036765,Hollenbeck Middle School,2019,8/27/2019,11:00 AM,Los Angeles,California,0,1,-118.212583,34.036765,Hollenbeck Middle School,2019,8/27/2019,11:00 AM,Los Angeles,California,0,1,-118.212583,34.036765
241,450072001202,South Aiken High School,4500720.0,Aiken 01,9/10/2019,2019-2020,2019,,Tuesday,Aiken,South Carolina,public,1405,0,0,0,unclear,,,,,,,,,,,,,840.0,391.0,99,19.0,6.0,1.0,49.0,0,,,33.521766,-81.71303,78.8,9,12,441,Aiken County,45,45003,21.0,South Aiken High School,2019,9/10/2019,,Aiken,South Carolina,0,0,-81.71303,33.521766,South Aiken High School,2019,9/10/2019,,Aiken,South Carolina,0,0,-81.71303,33.521766,South Aiken High School,2019,9/10/2019,,Aiken,South Carolina,0,0,-81.71303,33.521766
240,110003000122,Aiton Elementary School,1100030.0,District Of Columbia Public Schools,9/25/2019,2019-2020,2019,,Wednesday,Washington,District of Columbia,public,243,0,0,0,targeted,,,,,,,,,,,,,0.0,238.0,5,0.0,0.0,0.0,0.0,0,,,38.896669,-76.933728,21.0,PK,5,,District of Columbia,11,11001,11.0,Aiton Elementary School,2019,9/25/2019,,Washington,District of Columbia,0,0,-76.933728,38.896669,Aiton Elementary School,2019,9/25/2019,,Washington,District of Columbia,0,0,-76.933728,38.896669,Aiton Elementary School,2019,9/25/2019,,Washington,District of Columbia,0,0,-76.933728,38.896669
246,063583006130,Ridgway High School,635830.0,Santa Rosa High,10/22/2019,2019-2020,2019,9:00 AM,Tuesday,Santa Rosa,California,public,257,0,1,1,targeted,17.0,,,student,,,,,,,,,64.0,4.0,163,4.0,5.0,1.0,16.0,0,,,38.4497,-122.7226,19.08,11,12,139,Sonoma County,6,6097,12.0,Ridgway High School,2019,10/22/2019,9:00 AM,Santa Rosa,California,0,1,-122.7226,38.4497,Ridgway High School,2019,10/22/2019,9:00 AM,Santa Rosa,California,0,1,-122.7226,38.4497,Ridgway High School,2019,10/22/2019,9:00 AM,Santa Rosa,California,0,1,-122.7226,38.4497
247,240009000236,Achievement Academy,2400090.0,Baltimore City Public Schools,11/11/2019,2019-2020,2019,2:00 PM,Monday,Baltimore,Maryland,public,343,0,1,1,targeted,,,,,,,,,,,,,4.0,332.0,5,0.0,1.0,0.0,1.0,0,,,39.366066,-76.571382,20.0,9,12,343,Baltimore City,24,24510,11.0,Achievement Academy,2019,11/11/2019,2:00 PM,Baltimore,Maryland,0,1,-76.571382,39.366066,Achievement Academy,2019,11/11/2019,2:00 PM,Baltimore,Maryland,0,1,-76.571382,39.366066,Achievement Academy,2019,11/11/2019,2:00 PM,Baltimore,Maryland,0,1,-76.571382,39.366066
284,,Esteban Torres High School,622710.0,,11/13/2019,2019-2020,2019,9:00 AM,Wednesday,Los Angeles,California,public,1876,1,0,1,targeted,,,,sheriff's deputy,,,,,,,,,9.0,20.0,1836,8.0,2.0,0.0,1.0,1,,police,34.041846,-118.175531,97.75,9,12,1802,Los Angeles County,6,6037,21.0,Esteban Torres High School,2019,11/13/2019,9:00 AM,Los Angeles,California,1,0,-118.175531,34.041846,Esteban Torres High School,2019,11/13/2019,9:00 AM,Los Angeles,California,1,0,-118.175531,34.041846,Esteban Torres High School,2019,11/13/2019,9:00 AM,Los Angeles,California,1,0,-118.175531,34.041846
248,064251006961,Saugus High School,642510.0,William S. Hart Union High,11/14/2019,2019-2020,2019,7:38 AM,Thursday,Saugus,California,public,2441,2,3,5,indiscriminate,16.0,m,,student,1.0,suicide,,,,,,,1294.0,47.0,772,176.0,3.0,1.0,148.0,0,.45 caliber 1911 pistol,ghost gun,34.441924,-118.518128,93.98,9,12,406,Los Angeles County,6,6037,21.0,Saugus High School,2019,11/14/2019,7:38 AM,Saugus,California,2,3,-118.518128,34.441924,Saugus High School,2019,11/14/2019,7:38 AM,Saugus,California,2,3,-118.518128,34.441924,Saugus High School,2019,11/14/2019,7:38 AM,Saugus,California,2,3,-118.518128,34.441924
249,551578002025,Waukesha South High School,5515780.0,Waukesha School District,12/2/2019,2019-2020,2019,9:00 AM,Monday,Waukesha,Wisconsin,public,946,0,1,1,targeted,,m,w,resource officer,0.0,,,,,,,,479.0,76.0,329,25.0,3.0,0.0,34.0,1,handgun,department issued,42.993,-88.2237,73.3,9,12,395,Waukesha County,55,55133,13.0,Waukesha South High School,2019,12/2/2019,9:00 AM,Waukesha,Wisconsin,0,1,-88.2237,42.993,Waukesha South High School,2019,12/2/2019,9:00 AM,Waukesha,Wisconsin,0,1,-88.2237,42.993,Waukesha South High School,2019,12/2/2019,9:00 AM,Waukesha,Wisconsin,0,1,-88.2237,42.993
250,551119001496,Oshkosh West High School,5511190.0,Oshkosh Area School District,12/3/2019,2019-2020,2019,9:00 AM,Tuesday,Oshkosh,Wisconsin,public,1702,0,1,1,targeted,,m,w,resource officer,0.0,,,,,,,,1475.0,36.0,70,79.0,4.0,1.0,37.0,1,handgun,department issued,44.0225,-88.5736,116.1,9,12,435,Winnebago County,55,55139,13.0,Oshkosh West High School,2019,12/3/2019,9:00 AM,Oshkosh,Wisconsin,0,1,-88.5736,44.0225,Oshkosh West High School,2019,12/3/2019,9:00 AM,Oshkosh,Wisconsin,0,1,-88.5736,44.0225,Oshkosh West High School,2019,12/3/2019,9:00 AM,Oshkosh,Wisconsin,0,1,-88.5736,44.0225
251,010117000429,Decatur High School,101170.0,Decatur City,12/10/2019,2019-2020,2019,8:20 AM,Tuesday,Decatur,Alabama,public,1036,0,0,0,targeted,22.0,m,,,0.0,,,,,,,,448.0,301.0,250,9.0,6.0,2.0,20.0,0,,,34.593282,-86.97216,64.5,9,12,586,Morgan County,1,1103,13.0,Decatur High School,2019,12/10/2019,8:20 AM,Decatur,Alabama,0,0,-86.97216,34.593282,Decatur High School,2019,12/10/2019,8:20 AM,Decatur,Alabama,0,0,-86.97216,34.593282,Decatur High School,2019,12/10/2019,8:20 AM,Decatur,Alabama,0,0,-86.97216,34.593282
252,864049,Sacred Heart School,,,12/10/2019,2019-2020,2019,12:45 PM,Tuesday,Jersey City,New Jersey,private,219,0,0,0,targeted,,,,,,,,,,,,,2.0,180.0,12,5.0,0.0,0.0,0.0,0,,,40.706963,-74.083408,11.5,PK,8,,Hudson County,34,34017,11.0,Sacred Heart School,2019,12/10/2019,12:45 PM,Jersey City,New Jersey,0,0,-74.083408,40.706963,Sacred Heart School,2019,12/10/2019,12:45 PM,Jersey City,New Jersey,0,0,-74.083408,40.706963,Sacred Heart School,2019,12/10/2019,12:45 PM,Jersey City,New Jersey,0,0,-74.083408,40.706963
253,230704,Catholic Academy of New Haven,,,12/16/2019,2019-2020,2019,9:00 AM,Monday,New Haven,Connecticut,private,292,0,0,0,targeted,,m,b,,,,,,,,,,27.0,141.0,39,9.0,2.0,0.0,2.0,0,,,41.325823,-72.963177,13.0,PK,8,,New Haven County,9,9009,12.0,Catholic Academy of New Haven,2019,12/16/2019,9:00 AM,New Haven,Connecticut,0,0,-72.963177,41.325823,Catholic Academy of New Haven,2019,12/16/2019,9:00 AM,New Haven,Connecticut,0,0,-72.963177,41.325823,Catholic Academy of New Haven,2019,12/16/2019,9:00 AM,New Haven,Connecticut,0,0,-72.963177,41.325823
254,482364002397,Bellaire High School,4823640.0,Houston ISD,1/14/2020,2019-2020,2020,4:00 PM,Tuesday,Bellaire,Texas,public,3487,1,0,1,accidental,16.0,m,,student,0.0,,,,,,,,722.0,695.0,1520,469.0,8.0,3.0,70.0,0,.32 caliber semi-automatic pistol,,29.692163,-95.469159,203.32,9,12,1665,Harris County,48,48201,21.0,Bellaire High School,2020,1/14/2020,4:00 PM,Bellaire,Texas,1,0,-95.469159,29.692163,Bellaire High School,2020,1/14/2020,4:00 PM,Bellaire,Texas,1,0,-95.469159,29.692163,Bellaire High School,2020,1/14/2020,4:00 PM,Bellaire,Texas,1,0,-95.469159,29.692163
255,062922009598,McAuliffe Elementary School,629220.0,Oxnard,1/23/2020,2019-2020,2020,11:30 AM,Thursday,Oxnard,California,public,698,0,1,1,indiscriminate,,,,,,,,,,,,,77.0,16.0,554,31.0,1.0,1.0,18.0,0,,,34.1876,-119.2135,32.0,KG,12,374,Ventura County,6,6111,12.0,McAuliffe Elementary School,2020,1/23/2020,11:30 AM,Oxnard,California,0,1,-119.2135,34.1876,McAuliffe Elementary School,2020,1/23/2020,11:30 AM,Oxnard,California,0,1,-119.2135,34.1876,McAuliffe Elementary School,2020,1/23/2020,11:30 AM,Oxnard,California,0,1,-119.2135,34.1876
256,490087000524,West High School,4900870.0,Salt Lake District,2/13/2020,2019-2020,2020,3:00 PM,Thursday,Salt Lake City,Utah,public,2703,0,0,0,targeted,,,,student,,,,,,,,,966.0,127.0,1137,229.0,25.0,101.0,118.0,0,,,40.774742,-111.900444,111.84,7,12,1483,Salt Lake County,49,49035,12.0,West High School,2020,2/13/2020,3:00 PM,Salt Lake City,Utah,0,0,-111.900444,40.774742,West High School,2020,2/13/2020,3:00 PM,Salt Lake City,Utah,0,0,-111.900444,40.774742,West High School,2020,2/13/2020,3:00 PM,Salt Lake City,Utah,0,0,-111.900444,40.774742
257,060285000207,Antioch High School,602850.0,Antioch Unified,2/19/2020,2019-2020,2020,9:30 AM,Wednesday,Antioch,California,public,2061,0,0,0,targeted,15.0,m,,,,,,,,,,,319.0,421.0,1092,103.0,14.0,32.0,80.0,0,,,38.0063,-121.8163,87.84,9,12,1460,Contra Costa County,6,6013,21.0,Antioch High School,2020,2/19/2020,9:30 AM,Antioch,California,0,0,-121.8163,38.0063,Antioch High School,2020,2/19/2020,9:30 AM,Antioch,California,0,0,-121.8163,38.0063,Antioch High School,2020,2/19/2020,9:30 AM,Antioch,California,0,0,-121.8163,38.0063
258,350011700891,Cesar Chavez Community School,3500117.0,Cesar Chavez Community School,2/21/2020,2019-2020,2020,11:00 AM,Friday,Albuquerque,New Mexico,public,203,0,0,0,unclear,,,,,,,,,,,,,13.0,7.0,154,0.0,26.0,0.0,3.0,0,,,35.059669,-106.583882,11.36,9,12,203,Bernalillo County,35,35001,11.0,Cesar Chavez Community School,2020,2/21/2020,11:00 AM,Albuquerque,New Mexico,0,0,-106.583882,35.059669,Cesar Chavez Community School,2020,2/21/2020,11:00 AM,Albuquerque,New Mexico,0,0,-106.583882,35.059669,Cesar Chavez Community School,2020,2/21/2020,11:00 AM,Albuquerque,New Mexico,0,0,-106.583882,35.059669
259,A1592044,Sagemont School,,,3/5/2020,2019-2020,2020,12:00 PM,Thursday,Weston,Florida,private,651,0,1,1,accidental,55.0,m,b,security guard,0.0,,,,,,,,,,,,,,,0,,,26.13796,-80.424081,46.0,PK,12,,Broward County,12,12011,21.0,Sagemont School,2020,3/5/2020,12:00 PM,Weston,Florida,0,1,-80.424081,26.13796,Sagemont School,2020,3/5/2020,12:00 PM,Weston,Florida,0,1,-80.424081,26.13796,Sagemont School,2020,3/5/2020,12:00 PM,Weston,Florida,0,1,-80.424081,26.13796
260,120048000691,Ribault High School,1200480.0,Duval,10/9/2020,2020-2021,2020,2:00 PM,Friday,Jacksonville,Florida,public,1383,0,1,1,accidental,18.0,,,,0.0,,,,,,,,30.0,1318.0,11,3.0,0.0,0.0,21.0,0,.380-caliber handgun,,30.3906,-81.7073,68.0,9,12,884,Duval County,12,12031,11.0,Ribault High School,2020,10/9/2020,2:00 PM,Jacksonville,Florida,0,1,-81.7073,30.3906,Ribault High School,2020,10/9/2020,2:00 PM,Jacksonville,Florida,0,1,-81.7073,30.3906,Ribault High School,2020,10/9/2020,2:00 PM,Jacksonville,Florida,0,1,-81.7073,30.3906
261,370042000124,Lincoln Elementary School,3700420.0,Brunswick County Schools,11/13/2020,2020-2021,2020,2:00 PM,Friday,Leland,North Carolina,public,594,0,1,1,accidental,,,,,0.0,,,,,,,,258.0,118.0,156,0.0,8.0,0.0,54.0,0,,,34.2618,-78.0429,40.0,PK,5,495,Brunswick County,37,37019,22.0,Lincoln Elementary School,2020,11/13/2020,2:00 PM,Leland,North Carolina,0,1,-78.0429,34.2618,Lincoln Elementary School,2020,11/13/2020,2:00 PM,Leland,North Carolina,0,1,-78.0429,34.2618,Lincoln Elementary School,2020,11/13/2020,2:00 PM,Leland,North Carolina,0,1,-78.0429,34.2618
262,370210000929,Hendersonville Middle School,3702100.0,Henderson County Schools,11/24/2020,2020-2021,2020,7:45 AM,Tuesday,Hendersonville,North Carolina,public,561,0,1,1,accidental,12.0,m,,,0.0,,,,,,,,357.0,54.0,109,7.0,0.0,4.0,30.0,0,,,35.3219,-82.473,41.0,6,8,254,Handerson County,37,37089,21.0,Hendersonville Middle School,2020,11/24/2020,7:45 AM,Hendersonville,North Carolina,0,1,-82.473,35.3219,Hendersonville Middle School,2020,11/24/2020,7:45 AM,Hendersonville,North Carolina,0,1,-82.473,35.3219,Hendersonville Middle School,2020,11/24/2020,7:45 AM,Hendersonville,North Carolina,0,1,-82.473,35.3219
263,051393001212,Watson Chapel Junior High,513930.0,Watson Chapel School District,3/1/2021,2020-2021,2021,9:55 AM,Monday,Pine Bluff,Arkansas,public,615,1,0,1,targeted,15.0,m,b,,,,,,,,,,91.0,498.0,12,11.0,0.0,0.0,3.0,0,handgun,,34.189927,-92.065921,43.53,7,9,488,Jefferson County,5,5069,41.0,Watson Chapel Junior High,2021,3/1/2021,9:55 AM,Pine Bluff,Arkansas,1,0,-92.065921,34.189927,Watson Chapel Junior High,2021,3/1/2021,9:55 AM,Pine Bluff,Arkansas,1,0,-92.065921,34.189927,Watson Chapel Junior High,2021,3/1/2021,9:55 AM,Pine Bluff,Arkansas,1,0,-92.065921,34.189927
267,363033004076,Wayne Central Middle School,3630330.0,Wayne Central School District,3/1/2021,2020-2021,2021,9:40 AM,Monday,Ontario,New York,public,693,0,1,1,targeted,19.0,m,w,employee,,,,,,,,,640.0,13.0,23,6.0,0.0,0.0,11.0,0,Smith and Wesson M&P .45 caliber handgun,SRO,43.2197,-77.3036,67.09,5,8,268,Wayne County,36,36117,21.0,Wayne Central Middle School,2021,3/1/2021,9:40 AM,Ontario,New York,0,1,-77.3036,43.2197,Wayne Central Middle School,2021,3/1/2021,9:40 AM,Ontario,New York,0,1,-77.3036,43.2197,Wayne Central Middle School,2021,3/1/2021,9:40 AM,Ontario,New York,0,1,-77.3036,43.2197
268,,Achievement First Amistad High School,,,3/4/2021,2020-2021,2021,8:10 AM,Thursday,New Haven,Connecticut,private,520,0,0,0,unclear,,,,,,,,,,,,,,,,,,,,0,,,41.32981839,-72.9357119,,,,,,9,9009,,Achievement First Amistad High School,2021,3/4/2021,8:10 AM,New Haven,Connecticut,0,0,-72.9357119,41.32981839,Achievement First Amistad High School,2021,3/4/2021,8:10 AM,New Haven,Connecticut,0,0,-72.9357119,41.32981839,Achievement First Amistad High School,2021,3/4/2021,8:10 AM,New Haven,Connecticut,0,0,-72.9357119,41.32981839
264,450156000305,Edwards Elementary School,4501560.0,Chesterfield 01,3/8/2021,2020-2021,2021,1:30 PM,Monday,Chesterfield,South Carolina,public,503,0,1,1,targeted,54.0,,,,,,,,,,,,307.0,160.0,2,3.0,0.0,0.0,31.0,0,,,34.737634,-80.11771,36.0,PK,5,503,Chesterfield County,45,45025,42.0,Edwards Elementary School,2021,3/8/2021,1:30 PM,Chesterfield,South Carolina,0,1,-80.11771,34.737634,Edwards Elementary School,2021,3/8/2021,1:30 PM,Chesterfield,South Carolina,0,1,-80.11771,34.737634,Edwards Elementary School,2021,3/8/2021,1:30 PM,Chesterfield,South Carolina,0,1,-80.11771,34.737634
269,1060127,Bishop Hartley High School,,,3/9/2021,2020-2021,2021,8:50 AM,Tuesday,Columbus,Ohio,private,679,0,0,0,unclear,,,,,,,,,,,,,404.0,190.0,29,10.0,0.0,0.0,46.0,0,,,39.94497,-82.910821,47.3,9,12,,Franklin County,39,39049,11.0,Bishop Hartley High School,2021,3/9/2021,8:50 AM,Columbus,Ohio,0,0,-82.910821,39.94497,Bishop Hartley High School,2021,3/9/2021,8:50 AM,Columbus,Ohio,0,0,-82.910821,39.94497,Bishop Hartley High School,2021,3/9/2021,8:50 AM,Columbus,Ohio,0,0,-82.910821,39.94497
266,010297001160,Selma High School,102970.0,Selma City Schools,4/1/2021,2020-2021,2021,1:00 PM,Thursday,Selma,Alabama,public,777,0,0,0,targeted,15.0,m,b,,,,,,,,,,2.0,771.0,1,1.0,0.0,1.0,1.0,0,handgun,,32.428416,-87.022637,39.0,7,12,662,Dallas County,1,1047,32.0,Selma High School,2021,4/1/2021,1:00 PM,Selma,Alabama,0,0,-87.022637,32.428416,Selma High School,2021,4/1/2021,1:00 PM,Selma,Alabama,0,0,-87.022637,32.428416,Selma High School,2021,4/1/2021,1:00 PM,Selma,Alabama,0,0,-87.022637,32.428416
265,470222000767,Austin-East Magnet High,4702220.0,Knox County,4/12/2021,2020-2021,2021,3:15 PM,Monday,Knoxville,Tennessee,public,728,0,1,1,accidental,17.0,m,b,,1.0,,,,,,,,81.0,584.0,41,1.0,0.0,0.0,21.0,1,Glock 45 handgun,,35.9901,-83.887,59.3,9,12,472,Knox County,47,47093,12.0,Austin-East Magnet High,2021,4/12/2021,3:15 PM,Knoxville,Tennessee,0,1,-83.887,35.9901,Austin-East Magnet High,2021,4/12/2021,3:15 PM,Knoxville,Tennessee,0,1,-83.887,35.9901,Austin-East Magnet High,2021,4/12/2021,3:15 PM,Knoxville,Tennessee,0,1,-83.887,35.9901
