,LONCOD,LATCOD,CDCODE,year_x,school,city_x,state_x,address,urbanrural,race,killed_x,injured_x,victims,date_x,type,NCESSCH,time_x,uid,nces_school_id,nces_district_id,district_name,date_y,school_year,year_y,time_y,day_of_week,city_y,state_y,school_type,enrollment,killed_y,injured_y,casualties,shooting_type,age_shooter1,gender_shooter1,race_ethnicity_shooter1,shooter_relationship1,shooter_deceased1,deceased_notes1,age_shooter2,gender_shooter2,race_ethnicity_shooter2,shooter_relationship2,shooter_deceased2,deceased_notes2,white,black,hispanic,asian,american_indian_alaska_native,hawaiian_native_pacific_islander,two_or_more,resource_officer,weapon,weapon_source,lat,long,staffing,low_grade,high_grade,lunch,county,state_fips,county_fips,ulocale,Incident_ID,Date,Quarter,City,State,School_Level,Location,During_School,Time_Period,First_Shot,Bullied,Domestic_Violence,Gang_Related,Preplanned
170,-86.681986,33.612911,107.0,2018,Huffman High School,Birmingham,Alabama,950 Springville Road,urban,BLACK,1,1,2,7-Mar-18,High School,10039000141.0,3:45PM,181,010039000141,100390.0,Birmingham City,3/15/2016,2015-2016,2016,2:30 PM,Tuesday,Birmingham,Alabama,public,1433,0,1,1,targeted,19.0,m,b,brother of student,0.0,,,,,,,,13.0,1341.0,63,2.0,6.0,0.0,8.0,1,,,33.61291,-86.682,66.0,9,12,775,Jefferson County,1,1073,12.0,20160315ALHUB,2016-03-15,Spring,Birmingham,AL,High,Parking Lot,Yes,Dismissal,2:30 PM,No,No,No,No
171,-86.681986,33.612911,107.0,2018,Huffman High School,Birmingham,Alabama,950 Springville Road,urban,BLACK,1,1,2,7-Mar-18,High School,10039000141.0,3:45PM,181,010039000141,100390.0,Birmingham City,3/15/2016,2015-2016,2016,2:30 PM,Tuesday,Birmingham,Alabama,public,1433,0,1,1,targeted,19.0,m,b,brother of student,0.0,,,,,,,,13.0,1341.0,63,2.0,6.0,0.0,8.0,1,,,33.61291,-86.682,66.0,9,12,775,Jefferson County,1,1073,12.0,20180307ALHUB,2018-03-07,Spring,Birmingham,AL,High,Inside School Building,Yes,After School,3:45 PM,No,No,No,No
172,-86.681986,33.612911,107.0,2018,Huffman High School,Birmingham,Alabama,950 Springville Road,urban,BLACK,1,1,2,7-Mar-18,High School,10039000141.0,3:45PM,211,010039000141,100390.0,Birmingham City,3/7/2018,2017-2018,2018,3:45 PM,Wednesday,Birmingham,Alabama,public,1433,1,0,1,accidental,17.0,m,b,student,0.0,,,,,,,,13.0,1341.0,63,2.0,6.0,0.0,8.0,1,pistol,,33.61291,-86.682,66.0,9,12,775,Jefferson County,1,1073,12.0,20040803ALHUB,2004-08-03,Summer,Birmingham,AL,High,Parking Lot,Yes,Morning Classes,8:45 AM,No,No,No,No
173,-86.681986,33.612911,107.0,2018,Huffman High School,Birmingham,Alabama,950 Springville Road,urban,BLACK,1,1,2,7-Mar-18,High School,10039000141.0,3:45PM,211,010039000141,100390.0,Birmingham City,3/7/2018,2017-2018,2018,3:45 PM,Wednesday,Birmingham,Alabama,public,1433,1,0,1,accidental,17.0,m,b,student,0.0,,,,,,,,13.0,1341.0,63,2.0,6.0,0.0,8.0,1,pistol,,33.61291,-86.682,66.0,9,12,775,Jefferson County,1,1073,12.0,20160315ALHUB,2016-03-15,Spring,Birmingham,AL,High,Parking Lot,Yes,Dismissal,2:30 PM,No,No,No,No
174,-86.681986,33.612911,107.0,2018,Huffman High School,Birmingham,Alabama,950 Springville Road,urban,BLACK,1,1,2,7-Mar-18,High School,10039000141.0,3:45PM,211,010039000141,100390.0,Birmingham City,3/7/2018,2017-2018,2018,3:45 PM,Wednesday,Birmingham,Alabama,public,1433,1,0,1,accidental,17.0,m,b,student,0.0,,,,,,,,13.0,1341.0,63,2.0,6.0,0.0,8.0,1,pistol,,33.61291,-86.682,66.0,9,12,775,Jefferson County,1,1073,12.0,20180307ALHUB,2018-03-07,Spring,Birmingham,AL,High,Inside School Building,Yes,After School,3:45 PM,No,No,No,No
175,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,319,190897000528,1908970.0,Des Moines Public Schools,3/7/2022,2021-2022,2022,3:00 PM,Monday,Des Moines,Iowa,public,2204,1,2,3,indiscriminate,,,,,,,,,,,,,644.0,339.0,922,158.0,10.0,2.0,129.0,0,,,41.5969,-93.600681,97.1,9,12,1815,Polk County,19,19153,12.0,19960126TNEAM,1996-01-26,Winter,Memphis,TN,High,Parking Lot,No,Sport Event,9:45 PM,No,No,No,No
176,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,319,190897000528,1908970.0,Des Moines Public Schools,3/7/2022,2021-2022,2022,3:00 PM,Monday,Des Moines,Iowa,public,2204,1,2,3,indiscriminate,,,,,,,,,,,,,644.0,339.0,922,158.0,10.0,2.0,129.0,0,,,41.5969,-93.600681,97.1,9,12,1815,Polk County,19,19153,12.0,20050330TNEAM,2005-03-30,Spring,Memphis,TN,High,Classroom,Yes,Morning Classes,11:00 AM,No,No,No,No
177,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,319,190897000528,1908970.0,Des Moines Public Schools,3/7/2022,2021-2022,2022,3:00 PM,Monday,Des Moines,Iowa,public,2204,1,2,3,indiscriminate,,,,,,,,,,,,,644.0,339.0,922,158.0,10.0,2.0,129.0,0,,,41.5969,-93.600681,97.1,9,12,1815,Polk County,19,19153,12.0,20090120PAEAE,2009-01-20,Winter,Erie,PA,High,Gym,No,Sport Event,8:22 PM,No,No,No,No
178,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,319,190897000528,1908970.0,Des Moines Public Schools,3/7/2022,2021-2022,2022,3:00 PM,Monday,Des Moines,Iowa,public,2204,1,2,3,indiscriminate,,,,,,,,,,,,,644.0,339.0,922,158.0,10.0,2.0,129.0,0,,,41.5969,-93.600681,97.1,9,12,1815,Polk County,19,19153,12.0,20160504COEAP,2016-05-04,Spring,Pueblo,CO,High,Parking Lot,No,After School,3:00 PM,,No,No,No
179,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,319,190897000528,1908970.0,Des Moines Public Schools,3/7/2022,2021-2022,2022,3:00 PM,Monday,Des Moines,Iowa,public,2204,1,2,3,indiscriminate,,,,,,,,,,,,,644.0,339.0,922,158.0,10.0,2.0,129.0,0,,,41.5969,-93.600681,97.1,9,12,1815,Polk County,19,19153,12.0,20210921KSEAW,2021-09-21,Fall,Wichita,KS,High,Front of School,Yes,Lunch,12:30:00,No,No,No,No
180,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,319,190897000528,1908970.0,Des Moines Public Schools,3/7/2022,2021-2022,2022,3:00 PM,Monday,Des Moines,Iowa,public,2204,1,2,3,indiscriminate,,,,,,,,,,,,,644.0,339.0,922,158.0,10.0,2.0,129.0,0,,,41.5969,-93.600681,97.1,9,12,1815,Polk County,19,19153,12.0,20220307IAEAD,2022-03-07,Spring,Des Moines,IA,High,Front of School,Yes,Dismissal,02:50:00,No,No,Yes,No
181,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,379,080336000338,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,19960126TNEAM,1996-01-26,Winter,Memphis,TN,High,Parking Lot,No,Sport Event,9:45 PM,No,No,No,No
182,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,379,080336000338,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,20050330TNEAM,2005-03-30,Spring,Memphis,TN,High,Classroom,Yes,Morning Classes,11:00 AM,No,No,No,No
183,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,379,080336000338,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,20090120PAEAE,2009-01-20,Winter,Erie,PA,High,Gym,No,Sport Event,8:22 PM,No,No,No,No
184,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,379,080336000338,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,20160504COEAP,2016-05-04,Spring,Pueblo,CO,High,Parking Lot,No,After School,3:00 PM,,No,No,No
185,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,379,080336000338,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,20210921KSEAW,2021-09-21,Fall,Wichita,KS,High,Front of School,Yes,Lunch,12:30:00,No,No,No,No
186,-104.57715,38.289379,803.0,2016,East High School,Pueblo,Colorado,9 Mac Neil Road,urban,HISP,0,1,1,4-May-16,High School,80612001040.0,3:00PM,379,080336000338,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,20220307IAEAD,2022-03-07,Spring,Des Moines,IA,High,Front of School,Yes,Dismissal,02:50:00,No,No,Yes,No
187,-103.665798,30.371983,4823.0,2016,Alpine High School,Alpine,Texas,704 W Sul Ross Ave,suburbtown,WHITE,0,1,1,8-Sep-16,High School,480795000124.0,9:00AM,182,480795000124,4807950.0,Alpine ISD,9/8/2016,2016-2017,2016,9:00 AM,Thursday,Alpine,Texas,public,292,0,1,1,targeted,14.0,f,,student,1.0,suicide,,,,,,,97.0,2.0,190,1.0,0.0,1.0,1.0,0,9-mm. semi-automatic handgun,,30.371983,-103.665798,31.32,9,12,111,Brewster County,48,48043,33.0,20160908TXALA,2016-09-08,Fall,Alpine,TX,High,Bathroom,Yes,Morning Classes,9:00 AM,No,Yes,No,No
188,-111.873061,40.60715,4904.0,2016,Union Middle School,Sandy,Utah,615 E 8000 South,suburbtown,WHITE,0,1,1,25-Oct-16,Middle School,490014200328.0,3:00PM,187,490014200328,4900142.0,Canyons District,10/25/2016,2016-2017,2016,3:00 PM,Tuesday,Sandy,Utah,public,907,0,1,1,targeted,14.0,m,,student,0.0,,,,,,,,592.0,15.0,226,16.0,5.0,21.0,32.0,1,,mother,40.60715,-111.873061,,6,8,389,Salt Lake County,49,49035,21.0,20161025UTUNS,2016-10-25,Fall,Sandy,UT,Middle,Beside Building,Yes,Dismissal,3:00 PM,No,No,No,No
189,-81.71303,33.521766,4502.0,2017,South Aiken High School,Aiken,South Carolina,232 E Pine Log Rd,suburbtown,WHITE,0,3,3,27-Jan-17,High School,450072001202.0,9:00PM,241,450072001202,4500720.0,Aiken 01,9/10/2019,2019-2020,2019,,Tuesday,Aiken,South Carolina,public,1405,0,0,0,unclear,,,,,,,,,,,,,840.0,391.0,99,19.0,6.0,1.0,49.0,0,,,33.521766,-81.71303,78.8,9,12,441,Aiken County,45,45003,21.0,20170127SCSOA,2017-01-27,Winter,Aiken,SC,High,Beside Building,No,Sport Event,21:00:00,No,No,Yes,No
190,-81.71303,33.521766,4502.0,2017,South Aiken High School,Aiken,South Carolina,232 E Pine Log Rd,suburbtown,WHITE,0,3,3,27-Jan-17,High School,450072001202.0,9:00PM,241,450072001202,4500720.0,Aiken 01,9/10/2019,2019-2020,2019,,Tuesday,Aiken,South Carolina,public,1405,0,0,0,unclear,,,,,,,,,,,,,840.0,391.0,99,19.0,6.0,1.0,49.0,0,,,33.521766,-81.71303,78.8,9,12,441,Aiken County,45,45003,21.0,20190910SCSOA,2019-09-10,Fall,Aiken,SC,High,Parking Lot,No,Dismissal,3:30 PM,No,No,No,No
191,-117.301345,34.179349,631.0,2017,North Park Elementary School,San Bernardino,California,5378 N H St,urban,HISP,2,1,3,10-Apr-17,Elementary School,63417005375.0,10:27AM,192,063417005375,634170.0,San Bernardino City Unified,4/10/2017,2016-2017,2017,10:30 AM,Monday,San Bernardino,California,public,531,2,1,3,targeted,53.0,m,b,husband of teacher,1.0,suicide,,,,,,,61.0,60.0,360,9.0,3.0,0.0,38.0,0,Smith & Wesson .357 Magnum revolver,,34.179206,-117.301804,19.0,KG,6,407,San Bernardino County,6,6071,12.0,20170410CANOS,2017-04-10,Spring,San Bernardino,CA,Elementary,Classroom,Yes,Morning Classes,10:30 AM,No,Yes,No,No
192,-87.574964,41.727731,1702.0,2017,Warren Elementary School,Chicago,Illinois,9239 S Jeffery Ave,urban,BLACK,0,2,2,16-Jun-17,Elementary School,170993001166.0,1:45PM,195,170993001166,1709930.0,City of Chicago SD 299,6/16/2017,2016-2017,2017,1:51 PM,Friday,Chicago,Illinois,public,280,0,2,2,targeted,,m,b,,0.0,,,,,,,,0.0,275.0,4,0.0,0.0,0.0,1.0,1,,,41.726922,-87.575184,14.1,PK,8,263,Cook County,17,17031,11.0,20170616ILWAC,2017-06-16,Summer,Chicago,IL,Elementary,Field (General),Yes,After School,1:51 PM,No,No,Yes,No
193,-117.19638,47.519667,5305.0,2017,Freeman High School,Rockford,Washington,14626 S Jackson Rd,rural,WHITE,1,3,4,13-Sep-17,High School,530297000485.0,10:00AM,197,530297000485,5302970.0,Freeman School District,9/13/2017,2017-2018,2017,10:00 AM,Wednesday,Rockford,Washington,public,330,1,3,4,indiscriminate,15.0,m,w,student,0.0,,,,,,,,282.0,7.0,23,5.0,4.0,0.0,9.0,1,"AR-15, pistol",father,47.519667,-117.19638,16.61,9,12,69,Spokane County,53,53063,42.0,20170913WAFRR,2017-09-13,Fall,Rockford,WA,High,Hallway,Yes,Morning Classes,10:00:00,Yes,No,No,Yes
194,-88.386955,39.474405,1715.0,2017,Mattoon High School,Mattoon,Illinois,2521 Walnut Ave,suburbtown,WHITE,0,1,1,20-Sep-17,High School,172505002734.0,11:30AM,198,172505002734,1725050.0,Mattoon CUSD 2,9/20/2017,2017-2018,2017,11:30 AM,Wednesday,Mattoon,Illinois,public,1047,0,1,1,targeted,14.0,m,w,student,0.0,,,,,,,,931.0,36.0,40,9.0,1.0,1.0,29.0,1,.40-caliber Ruger semiautomatic pistol,stepfather,39.474405,-88.386955,58.05,9,12,518,Coles County,17,17029,32.0,20170920ILMAM,2017-09-20,Fall,Mattoon,IL,High,Cafeteria,Yes,Lunch,11:30:00,Yes,Yes,No,Yes
195,-84.524561,42.739616,2608.0,2017,Pattengill Academy,Lansing,Michigan,626 Marshall St,urban,BLACK,0,1,1,3-Nov-17,Middle School,262115008414.0,4:30PM,199,262115008414,2621150.0,Lansing Public School District,11/3/2017,2017-2018,2017,4:30 PM,Friday,Lansing,Michigan,public,506,0,1,1,accidental,21.0,m,b,,0.0,,,,,,,,135.0,180.0,125,11.0,4.0,0.0,51.0,0,handgun,puchased legally by shooter from Dicker & Deal,42.73889,-84.5243,27.84,4,6,393,Ingham County,26,26065,12.0,20171103MIPAL,2017-11-03,Fall,Lansing,MI,Middle,Parking Lot,Yes,Dismissal,4:30 PM,No,No,,No
196,-122.398455,40.015716,601.0,2017,Rancho Tehama Elementary School,Corning,California,17357 Stagecoach Rd,rural,HISP,0,1,1,14-Nov-17,Elementary School,60978004178.0,8:00AM,201,060978004178,609780.0,Corning Union Elementary,11/14/2017,2017-2018,2017,7:50 AM,Tuesday,Corning,California,public,101,0,2,2,targeted and indiscriminate,44.0,m,w,had beef with family of student at school,1.0,suicide,,,,,,,44.0,2.0,49,3.0,2.0,0.0,1.0,0,handmade AR-15-type rifle,contructed from parts legally purchased by shooter,40.015716,-122.398455,5.1,KG,5,84,Tehama County,6,6103,43.0,20171114CARAR,2017-11-14,Fall,Rancho Tehama Reserve,CA,Elementary,Beside Building,Yes,Morning Classes,7:50 AM,No,No,No,No
197,-107.990243,36.820718,3503.0,2017,Aztec High School,Aztec,New Mexico,500 E Chaco St,suburbtown,WHITE,2,0,2,7-Dec-17,High School,350015000135.0,8:04AM,202,350015000135,3500150.0,Aztec Municipal Schools,12/7/2017,2017-2018,2017,8:04 AM,Thursday,Aztec,New Mexico,public,905,2,0,2,indiscriminate,21.0,m,w,former student,1.0,suicide,,,,,,,495.0,7.0,225,2.0,170.0,2.0,4.0,0,9mm Glock,legally purchased by shooter,36.820644,-107.990379,52.5,9,12,432,San Juan County,35,35045,31.0,20171207NMAZA,2017-12-07,Winter,Aztec,NM,High,Classroom,Yes,Morning Classes,08:04:00,,No,No,Yes
198,-96.878968,32.181129,4806.0,2018,Italy High School,Italy,Texas,300 College St,rural,WHITE,0,1,1,22-Jan-18,High School,482445002740.0,7:50AM,204,482445002740,4824450.0,Italy ISD,1/22/2018,2017-2018,2018,7:53 AM,Monday,Italy,Texas,public,288,0,1,1,targeted,16.0,m,w,student,0.0,,,,,,,,141.0,43.0,94,0.0,0.0,0.0,10.0,0,semi-automatic .380 caliber handgun,,32.181129,-96.878968,29.21,6,12,173,Ellis County,48,48139,42.0,20180122TXITI,2018-01-22,Winter,Italy,TX,High,Cafeteria,Yes,Before School,7:53 AM,No,Yes,No,Yes
199,-88.332917,36.912835,2101.0,2018,Marshall County High School,Benton,Kentucky,416 High School Road,rural,WHITE,2,14,16,23-Jan-18,High School,210381000976.0,8:57AM,206,210381000976,2103810.0,Marshall County,1/23/2018,2017-2018,2018,7:57 AM,Tuesday,Benton,Kentucky,public,1384,2,14,16,indiscriminate,15.0,m,w,student,0.0,,,,,,,,1353.0,1.0,14,2.0,3.0,0.0,11.0,1,handgun,stepfather's bedroom,36.912835,-88.332917,73.1,9,12,584,Marshall County,21,21157,42.0,20180123KYMAB,2018-01-23,Winter,Benton,KY,High,Hallway,Yes,Morning Classes,7:57 AM,,No,No,Yes
200,-75.043126,40.042773,4213.0,2018,Lincoln High School,Philadelphia,Pennsylvania,3201 Ryan Ave,urban,BLACK,1,0,1,31-Jan-18,High School,421899003845.0,3:51PM,36,340783002776,3407830.0,Jersey City,10/29/2002,2002-2003,2002,8:30 AM,Tuesday,Jersey City,New Jersey,public,986,0,1,1,targeted,15.0,m,,student,0.0,,,,,,,,9.0,722.0,208,43.0,4.0,,,1,Browning .380-caliber pistol,,40.716783,-74.070502,102.0,9,12,495,Hudson County,34,34017,11.0,19880903TXLID,1988-09-03,Fall,Dallas,TX,High,Parking Lot,No,School Event,,No,No,,No
201,-75.043126,40.042773,4213.0,2018,Lincoln High School,Philadelphia,Pennsylvania,3201 Ryan Ave,urban,BLACK,1,0,1,31-Jan-18,High School,421899003845.0,3:51PM,36,340783002776,3407830.0,Jersey City,10/29/2002,2002-2003,2002,8:30 AM,Tuesday,Jersey City,New Jersey,public,986,0,1,1,targeted,15.0,m,,student,0.0,,,,,,,,9.0,722.0,208,43.0,4.0,,,1,Browning .380-caliber pistol,,40.716783,-74.070502,102.0,9,12,495,Hudson County,34,34017,11.0,19920417TXLID,1992-04-17,Spring,Dallas,TX,High,Parking Lot,No,Night,,No,No,No,No
202,-75.043126,40.042773,4213.0,2018,Lincoln High School,Philadelphia,Pennsylvania,3201 Ryan Ave,urban,BLACK,1,0,1,31-Jan-18,High School,421899003845.0,3:51PM,36,340783002776,3407830.0,Jersey City,10/29/2002,2002-2003,2002,8:30 AM,Tuesday,Jersey City,New Jersey,public,986,0,1,1,targeted,15.0,m,,student,0.0,,,,,,,,9.0,722.0,208,43.0,4.0,,,1,Browning .380-caliber pistol,,40.716783,-74.070502,102.0,9,12,495,Hudson County,34,34017,11.0,20021029NJLIJ,2002-10-29,Fall,Jersey City,NJ,High,Hallway,Yes,Morning Classes,8:30 AM,No,No,No,No
203,-75.043126,40.042773,4213.0,2018,Lincoln High School,Philadelphia,Pennsylvania,3201 Ryan Ave,urban,BLACK,1,0,1,31-Jan-18,High School,421899003845.0,3:51PM,36,340783002776,3407830.0,Jersey City,10/29/2002,2002-2003,2002,8:30 AM,Tuesday,Jersey City,New Jersey,public,986,0,1,1,targeted,15.0,m,,student,0.0,,,,,,,,9.0,722.0,208,43.0,4.0,,,1,Browning .380-caliber pistol,,40.716783,-74.070502,102.0,9,12,495,Hudson County,34,34017,11.0,20060103NJLIJ,2006-01-03,Winter,Jersey City,NJ,High,Beside Building,Yes,Dismissal,3:20 PM,No,No,Yes,No
204,-75.043126,40.042773,4213.0,2018,Lincoln High School,Philadelphia,Pennsylvania,3201 Ryan Ave,urban,BLACK,1,0,1,31-Jan-18,High School,421899003845.0,3:51PM,36,340783002776,3407830.0,Jersey City,10/29/2002,2002-2003,2002,8:30 AM,Tuesday,Jersey City,New Jersey,public,986,0,1,1,targeted,15.0,m,,student,0.0,,,,,,,,9.0,722.0,208,43.0,4.0,,,1,Browning .380-caliber pistol,,40.716783,-74.070502,102.0,9,12,495,Hudson County,34,34017,11.0,20180131PALIP,2018-01-31,Winter,Philadelphia,PA,High,Parking Lot,No,Sport Event,3:51 PM,,No,Yes,No
205,-75.043126,40.042773,4213.0,2018,Lincoln High School,Philadelphia,Pennsylvania,3201 Ryan Ave,urban,BLACK,1,0,1,31-Jan-18,High School,421899003845.0,3:51PM,36,340783002776,3407830.0,Jersey City,10/29/2002,2002-2003,2002,8:30 AM,Tuesday,Jersey City,New Jersey,public,986,0,1,1,targeted,15.0,m,,student,0.0,,,,,,,,9.0,722.0,208,43.0,4.0,,,1,Browning .380-caliber pistol,,40.716783,-74.070502,102.0,9,12,495,Hudson County,34,34017,11.0,20211018PALIP,2021-10-18,Fall,Philadelphia,PA,High,Field (General),Yes,Dismissal,14:45:00,No,No,,No
206,-80.268717,26.304429,1222.0,2018,Marjory Stoneman Douglas High School,Parkland,Florida,5901 Pine Island Rd,suburbtown,WHITE,17,14,31,14-Feb-18,High School,120018002721.0,2:20PM,209,120018002721,1200180.0,Broward,2/14/2018,2017-2018,2018,2:21 PM,Wednesday,Parkland,Florida,public,3158,17,17,34,indiscriminate,19.0,m,w,former student (expelled),0.0,,,,,,,,1871.0,364.0,623,210.0,17.0,2.0,71.0,1,Smith & Wesson M&P15,legally purchased by shooter,26.304483,-80.269365,129.0,9,12,710,Broward County,12,12011,21.0,20180214FLMAP,2018-02-14,Winter,Parkland,FL,High,Hallway,Yes,Afternoon Classes,2:21 PM,No,No,No,Yes
207,-76.487496,38.247434,2405.0,2018,Great Mills High School,Great Mills,Maryland,21130 Great Mills Rd,suburbtown,WHITE,1,1,2,20-Mar-18,High School,240060001224.0,7:55AM,215,240060001224,2400600.0,St. Mary's County Public Schools,3/20/2018,2017-2018,2018,7:55 AM,Tuesday,Great Mills,Maryland,public,1535,1,1,2,targeted,17.0,m,w,student,1.0,suicide,,,,,,,657.0,577.0,121,76.0,4.0,1.0,99.0,1,Glock semi-automatic handgun,father,38.24743,-76.4875,86.3,9,12,554,St. Mary's County,24,24037,23.0,20180320MDGRG,2018-03-20,Spring,Great Mills,MD,High,Hallway,Yes,School Start,7:55 AM,No,Yes,No,No
208,-82.066682,29.14362,1203.0,2018,Forest High School,Ocala,Florida,5000 SE Maricamp Rd,suburbtown,WHITE,0,1,1,20-Apr-18,High School,120126001271.0,8:39AM,216,120126001271,1201260.0,Marion,4/20/2018,2017-2018,2018,8:39 AM,Friday,Ocala,Florida,public,2181,0,1,1,indiscriminate,19.0,m,,former student,0.0,,,,,,,,1396.0,336.0,298,24.0,16.0,2.0,109.0,1,shotgun,,29.14362,-82.066682,101.0,9,12,1048,Marion County,12,12083,22.0,20180420FLFOO,2018-04-20,Spring,Ocala,FL,High,Classroom,Yes,Morning Classes,08:39:00,No,No,No,Yes
209,-118.175852,34.592148,625.0,2018,Highland High School,Palmdale,California,39055 25th St W,suburbtown,HISP,0,1,1,11-May-18,High School,60282009515.0,7:00AM,305,350006000063,3500060.0,Albuquerque Public Schools,4/25/2018,2017-2018,2018,2:30 PM,Wednesday,Albuquerque,New Mexico,public,1163,0,1,1,targeted,,m,h,father of student,0.0,,,,,,,,98.0,100.0,818,21.0,86.0,2.0,38.0,0,handgun,owner's gun,35.074841,-106.592413,80.19,9,12,1161,Bernalillo County,35,35001,11.0,20180425NMHIA,2018-04-25,Spring,Albuquerque,NM,High,Front of School,Yes,Dismissal,14:30:00,No,No,No,No
210,-118.175852,34.592148,625.0,2018,Highland High School,Palmdale,California,39055 25th St W,suburbtown,HISP,0,1,1,11-May-18,High School,60282009515.0,7:00AM,305,350006000063,3500060.0,Albuquerque Public Schools,4/25/2018,2017-2018,2018,2:30 PM,Wednesday,Albuquerque,New Mexico,public,1163,0,1,1,targeted,,m,h,father of student,0.0,,,,,,,,98.0,100.0,818,21.0,86.0,2.0,38.0,0,handgun,owner's gun,35.074841,-106.592413,80.19,9,12,1161,Bernalillo County,35,35001,11.0,20180511CAHIP,2018-05-11,Spring,Palmdale,CA,High,Bathroom,No,Before School,7:05 AM,,No,No,No
211,-118.175852,34.592148,625.0,2018,Highland High School,Palmdale,California,39055 25th St W,suburbtown,HISP,0,1,1,11-May-18,High School,60282009515.0,7:00AM,305,350006000063,3500060.0,Albuquerque Public Schools,4/25/2018,2017-2018,2018,2:30 PM,Wednesday,Albuquerque,New Mexico,public,1163,0,1,1,targeted,,m,h,father of student,0.0,,,,,,,,98.0,100.0,818,21.0,86.0,2.0,38.0,0,handgun,owner's gun,35.074841,-106.592413,80.19,9,12,1161,Bernalillo County,35,35001,11.0,20220325UTHIS,2022-03-25,Spring,Salt Lake City,UT,High,Parking Lot,Yes,Lunch,12:00:00,No,No,No,No
